DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,REF_PERIOD:Reference Period,UNIT_MEASURE:Unit of measure,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,OBS_STATUS:Observation Status
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1979-06,24.69875077,,D_PER_1000_B: Deaths per 1000 live births,20.14049123,30.09210146,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1980-06,24.06473257,,D_PER_1000_B: Deaths per 1000 live births,19.83298128,29.06211074,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1981-06,23.34675723,,D_PER_1000_B: Deaths per 1000 live births,19.40044356,27.95982756,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1982-06,22.52500266,,D_PER_1000_B: Deaths per 1000 live births,18.94711021,26.80099595,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1983-06,21.66152173,,D_PER_1000_B: Deaths per 1000 live births,18.37141876,25.55883651,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1984-06,20.76279026,,D_PER_1000_B: Deaths per 1000 live births,17.80486953,24.31421594,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1985-06,19.87452913,,D_PER_1000_B: Deaths per 1000 live births,17.2024773,23.12968553,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1986-06,19.09802142,,D_PER_1000_B: Deaths per 1000 live births,16.63401329,22.05197468,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1987-06,18.40987419,,D_PER_1000_B: Deaths per 1000 live births,16.15355154,21.14009735,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1988-06,17.84645989,,D_PER_1000_B: Deaths per 1000 live births,15.79632586,20.44003487,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1989-06,17.45608913,,D_PER_1000_B: Deaths per 1000 live births,15.50789664,19.93608375,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1990-06,17.22847216,,D_PER_1000_B: Deaths per 1000 live births,15.33767545,19.66370453,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1991-06,17.19485913,,D_PER_1000_B: Deaths per 1000 live births,15.31084428,19.65771203,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1992-06,17.32354259,,D_PER_1000_B: Deaths per 1000 live births,15.42296554,19.83267123,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1993-06,17.57038747,,D_PER_1000_B: Deaths per 1000 live births,15.63296386,20.15916155,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1994-06,17.85640219,,D_PER_1000_B: Deaths per 1000 live births,15.88293849,20.46457547,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1995-06,18.07101256,,D_PER_1000_B: Deaths per 1000 live births,16.08289598,20.68210327,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1996-06,18.13637256,,D_PER_1000_B: Deaths per 1000 live births,16.1809827,20.72805579,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1997-06,17.98525159,,D_PER_1000_B: Deaths per 1000 live births,16.07946537,20.47089937,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1998-06,17.62725538,,D_PER_1000_B: Deaths per 1000 live births,15.7636929,19.96946306,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,1999-06,17.07977605,,D_PER_1000_B: Deaths per 1000 live births,15.31808092,19.21582433,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2000-06,16.38645126,,D_PER_1000_B: Deaths per 1000 live births,14.7560389,18.30254327,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2001-06,15.63044552,,D_PER_1000_B: Deaths per 1000 live births,14.1268561,17.2739569,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2002-06,14.85048217,,D_PER_1000_B: Deaths per 1000 live births,13.50052592,16.18537364,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2003-06,14.10943352,,D_PER_1000_B: Deaths per 1000 live births,12.95104118,15.21507171,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2004-06,13.46194137,,D_PER_1000_B: Deaths per 1000 live births,12.52960102,14.36208306,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2005-06,12.90754768,,D_PER_1000_B: Deaths per 1000 live births,12.19281636,13.66131687,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2006-06,12.40719234,,D_PER_1000_B: Deaths per 1000 live births,11.78475602,13.06460865,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2007-06,11.94817466,,D_PER_1000_B: Deaths per 1000 live births,11.35813459,12.56239392,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2008-06,11.48463574,,D_PER_1000_B: Deaths per 1000 live births,10.91414448,12.08736518,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2009-06,10.97885391,,D_PER_1000_B: Deaths per 1000 live births,10.41005057,11.54544403,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2010-06,10.47017501,,D_PER_1000_B: Deaths per 1000 live births,9.915704998,11.02485366,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2011-06,9.966779609,,D_PER_1000_B: Deaths per 1000 live births,9.439312558,10.50394008,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2012-06,9.530717875,,D_PER_1000_B: Deaths per 1000 live births,9.01639049,10.03658058,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2013-06,9.126106321,,D_PER_1000_B: Deaths per 1000 live births,8.633238318,9.617728293,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2014-06,8.8063996,,D_PER_1000_B: Deaths per 1000 live births,8.33182475,9.283285696,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2015-06,8.521990855,,D_PER_1000_B: Deaths per 1000 live births,8.066113187,8.990489875,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2016-06,8.269313876,,D_PER_1000_B: Deaths per 1000 live births,7.810010187,8.767443931,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2017-06,8.049424095,,D_PER_1000_B: Deaths per 1000 live births,7.529329345,8.639657101,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,F: Female,2018-06,7.833754603,,D_PER_1000_B: Deaths per 1000 live births,7.193575309,8.597655957,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1971-06,37.54809388,,D_PER_1000_B: Deaths per 1000 live births,26.24460142,53.12809667,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1972-06,36.26051071,,D_PER_1000_B: Deaths per 1000 live births,26.15326078,49.90199871,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1973-06,35.14354231,,D_PER_1000_B: Deaths per 1000 live births,25.96933264,47.3075668,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1974-06,34.16445414,,D_PER_1000_B: Deaths per 1000 live births,25.71250304,45.09045643,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1975-06,33.23451548,,D_PER_1000_B: Deaths per 1000 live births,25.50548267,42.97355839,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1976-06,32.4757585,,D_PER_1000_B: Deaths per 1000 live births,25.37162595,41.27304376,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1977-06,31.80809718,,D_PER_1000_B: Deaths per 1000 live births,25.30470615,39.81877257,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1978-06,31.18322821,,D_PER_1000_B: Deaths per 1000 live births,25.15209204,38.44733087,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1979-06,30.56600678,,D_PER_1000_B: Deaths per 1000 live births,24.98215673,37.25225803,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1980-06,29.80896896,,D_PER_1000_B: Deaths per 1000 live births,24.61378153,35.92105627,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1981-06,28.93897499,,D_PER_1000_B: Deaths per 1000 live births,24.1445427,34.6937078,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1982-06,27.96539141,,D_PER_1000_B: Deaths per 1000 live births,23.55739213,33.22681281,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1983-06,26.89608048,,D_PER_1000_B: Deaths per 1000 live births,22.901868,31.69236186,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1984-06,25.81986243,,D_PER_1000_B: Deaths per 1000 live births,22.19681086,30.15225596,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1985-06,24.74224985,,D_PER_1000_B: Deaths per 1000 live births,21.46967641,28.69203949,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1986-06,23.75787632,,D_PER_1000_B: Deaths per 1000 live births,20.82430912,27.41334856,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1987-06,22.93049346,,D_PER_1000_B: Deaths per 1000 live births,20.2528767,26.25402496,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1988-06,22.25546773,,D_PER_1000_B: Deaths per 1000 live births,19.75935684,25.39563231,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1989-06,21.75396987,,D_PER_1000_B: Deaths per 1000 live births,19.38850803,24.7578068,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1990-06,21.46697673,,D_PER_1000_B: Deaths per 1000 live births,19.17469292,24.39671673,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1991-06,21.39964444,,D_PER_1000_B: Deaths per 1000 live births,19.12330251,24.39801341,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1992-06,21.58009626,,D_PER_1000_B: Deaths per 1000 live births,19.26529679,24.63119672,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1993-06,21.88943188,,D_PER_1000_B: Deaths per 1000 live births,19.52435784,24.9955826,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1994-06,22.21581166,,D_PER_1000_B: Deaths per 1000 live births,19.84480575,25.39360579,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1995-06,22.48734084,,D_PER_1000_B: Deaths per 1000 live births,20.08680991,25.66686097,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1996-06,22.54747333,,D_PER_1000_B: Deaths per 1000 live births,20.20010258,25.67972698,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1997-06,22.36467393,,D_PER_1000_B: Deaths per 1000 live births,20.04940536,25.38151875,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1998-06,21.89319039,,D_PER_1000_B: Deaths per 1000 live births,19.68181392,24.75758636,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,1999-06,21.2004413,,D_PER_1000_B: Deaths per 1000 live births,19.10223494,23.82541893,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2000-06,20.3589329,,D_PER_1000_B: Deaths per 1000 live births,18.35850469,22.69326034,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2001-06,19.41409956,,D_PER_1000_B: Deaths per 1000 live births,17.58755827,21.40565679,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2002-06,18.44066339,,D_PER_1000_B: Deaths per 1000 live births,16.85349782,20.06691081,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2003-06,17.52135682,,D_PER_1000_B: Deaths per 1000 live births,16.17999651,18.80702281,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2004-06,16.71464284,,D_PER_1000_B: Deaths per 1000 live births,15.64167545,17.73654126,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2005-06,16.00970632,,D_PER_1000_B: Deaths per 1000 live births,15.17516199,16.80097805,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2006-06,15.39900974,,D_PER_1000_B: Deaths per 1000 live births,14.7127934,16.06193254,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2007-06,14.81006433,,D_PER_1000_B: Deaths per 1000 live births,14.18968699,15.43196854,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2008-06,14.2106508,,D_PER_1000_B: Deaths per 1000 live births,13.5930406,14.83120415,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2009-06,13.58247892,,D_PER_1000_B: Deaths per 1000 live births,12.98224111,14.19100904,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2010-06,12.91517327,,D_PER_1000_B: Deaths per 1000 live births,12.33857405,13.5001224,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2011-06,12.29009312,,D_PER_1000_B: Deaths per 1000 live births,11.73078197,12.85069728,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2012-06,11.70765951,,D_PER_1000_B: Deaths per 1000 live births,11.17259888,12.23570232,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2013-06,11.20967281,,D_PER_1000_B: Deaths per 1000 live births,10.69518022,11.72361554,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2014-06,10.76781797,,D_PER_1000_B: Deaths per 1000 live births,10.2649444,11.2679417,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2015-06,10.41220114,,D_PER_1000_B: Deaths per 1000 live births,9.927381406,10.90837027,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2016-06,10.11602043,,D_PER_1000_B: Deaths per 1000 live births,9.613624054,10.64433303,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2017-06,9.843604846,,D_PER_1000_B: Deaths per 1000 live births,9.267231804,10.49401435,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,M: Male,2018-06,9.586341974,,D_PER_1000_B: Deaths per 1000 live births,8.842382498,10.46029752,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1971-06,34.21484321,,D_PER_1000_B: Deaths per 1000 live births,23.937211,48.29413135,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1972-06,33.03031192,,D_PER_1000_B: Deaths per 1000 live births,23.8580007,45.46292235,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1973-06,31.9641318,,D_PER_1000_B: Deaths per 1000 live births,23.61207806,42.88939953,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1974-06,31.03252392,,D_PER_1000_B: Deaths per 1000 live births,23.38289227,40.76837625,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1975-06,30.17815327,,D_PER_1000_B: Deaths per 1000 live births,23.23946321,38.95415582,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1976-06,29.49698204,,D_PER_1000_B: Deaths per 1000 live births,23.07505376,37.38385081,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1977-06,28.88103618,,D_PER_1000_B: Deaths per 1000 live births,23.01830266,35.98686153,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1978-06,28.29863604,,D_PER_1000_B: Deaths per 1000 live births,22.91929531,34.82777446,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1979-06,27.66910202,,D_PER_1000_B: Deaths per 1000 live births,22.72486884,33.60177817,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1980-06,27.02049335,,D_PER_1000_B: Deaths per 1000 live births,22.36409524,32.48524087,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1981-06,26.22012945,,D_PER_1000_B: Deaths per 1000 live births,21.9190107,31.32729518,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1982-06,25.31673456,,D_PER_1000_B: Deaths per 1000 live births,21.36853732,30.01560266,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1983-06,24.35445758,,D_PER_1000_B: Deaths per 1000 live births,20.77304764,28.62604761,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1984-06,23.35190938,,D_PER_1000_B: Deaths per 1000 live births,20.16188266,27.23210424,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1985-06,22.37949036,,D_PER_1000_B: Deaths per 1000 live births,19.48933456,25.89959396,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1986-06,21.50875951,,D_PER_1000_B: Deaths per 1000 live births,18.86070574,24.66168899,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1987-06,20.73173204,,D_PER_1000_B: Deaths per 1000 live births,18.36182056,23.66178486,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1988-06,20.11749886,,D_PER_1000_B: Deaths per 1000 live births,17.941263,22.84341672,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1989-06,19.66419723,,D_PER_1000_B: Deaths per 1000 live births,17.61476869,22.28249344,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1990-06,19.40978991,,D_PER_1000_B: Deaths per 1000 live births,17.39719876,21.96955323,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1991-06,19.35165412,,D_PER_1000_B: Deaths per 1000 live births,17.36464562,21.94296733,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1992-06,19.50665939,,D_PER_1000_B: Deaths per 1000 live births,17.49243004,22.15162617,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1993-06,19.78359366,,D_PER_1000_B: Deaths per 1000 live births,17.72174916,22.53070114,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1994-06,20.09863369,,D_PER_1000_B: Deaths per 1000 live births,18.01266992,22.9142499,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1995-06,20.3349653,,D_PER_1000_B: Deaths per 1000 live births,18.2478886,23.12854987,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1996-06,20.40418115,,D_PER_1000_B: Deaths per 1000 live births,18.35521331,23.15837839,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1997-06,20.22516778,,D_PER_1000_B: Deaths per 1000 live births,18.2289234,22.85556555,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1998-06,19.81034357,,D_PER_1000_B: Deaths per 1000 live births,17.88917433,22.27144624,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,1999-06,19.18464941,,D_PER_1000_B: Deaths per 1000 live births,17.38087531,21.45268343,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,2000-06,18.4218536,,D_PER_1000_B: Deaths per 1000 live births,16.71996288,20.42226502,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,2001-06,17.57280634,,D_PER_1000_B: Deaths per 1000 live births,16.01384449,19.24833261,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,2002-06,16.6979483,,D_PER_1000_B: Deaths per 1000 live births,15.35338366,18.03433339,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,2003-06,15.86727126,,D_PER_1000_B: Deaths per 1000 live births,14.75527108,16.8901536,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,2004-06,15.14199886,,D_PER_1000_B: Deaths per 1000 live births,14.28461445,15.89065467,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,2005-06,14.502182,,D_PER_1000_B: Deaths per 1000 live births,13.91796438,15.03577101,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,2006-06,13.93908351,,D_PER_1000_B: Deaths per 1000 live births,13.52180035,14.33491311,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,2007-06,13.41009741,,D_PER_1000_B: Deaths per 1000 live births,13.07070556,13.77379965,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,2008-06,12.88084045,,D_PER_1000_B: Deaths per 1000 live births,12.53337615,13.2585777,A: Normal value
UNICEF:CME(1.0): Child Mortality,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,2009-06,12.31273645,,D_PER_1000_B: Deaths per 1000 live births,11.96485505,12.68107217,A: Normal value
