DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,REF_PERIOD:Reference Period,UNIT_MEASURE:Unit of measure,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,OBS_STATUS:Observation Status
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,1992-06,14.97566978,,D_PER_1000_B: Deaths per 1000 live births,13.86674091,16.02941759,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,1993-06,14.42197408,,D_PER_1000_B: Deaths per 1000 live births,13.44343297,15.41603046,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,1994-06,13.45445063,,D_PER_1000_B: Deaths per 1000 live births,12.63460198,14.3380987,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,1995-06,12.13782405,,D_PER_1000_B: Deaths per 1000 live births,11.49909479,12.87033034,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,1996-06,10.76088758,,D_PER_1000_B: Deaths per 1000 live births,10.21874078,11.37752489,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,1997-06,9.532634361,,D_PER_1000_B: Deaths per 1000 live births,9.06931238,10.05209665,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,1998-06,8.623321932,,D_PER_1000_B: Deaths per 1000 live births,8.1580669,9.107785429,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,1999-06,8.101999984,,D_PER_1000_B: Deaths per 1000 live births,7.664359201,8.537556455,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2000-06,7.804330818,,D_PER_1000_B: Deaths per 1000 live births,7.364295081,8.233911886,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2001-06,7.493599512,,D_PER_1000_B: Deaths per 1000 live births,7.045807675,7.925329333,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2002-06,7.044387634,,D_PER_1000_B: Deaths per 1000 live births,6.649105309,7.437006874,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2003-06,6.522945291,,D_PER_1000_B: Deaths per 1000 live births,6.146463004,6.908010158,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2004-06,6.00109463,,D_PER_1000_B: Deaths per 1000 live births,5.654718814,6.361435192,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2005-06,5.553323769,,D_PER_1000_B: Deaths per 1000 live births,5.233747801,5.891632724,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2006-06,5.237040474,,D_PER_1000_B: Deaths per 1000 live births,4.923103216,5.567258557,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2007-06,5.059300954,,D_PER_1000_B: Deaths per 1000 live births,4.770352403,5.366847202,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2008-06,4.953923004,,D_PER_1000_B: Deaths per 1000 live births,4.654867245,5.267839467,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2009-06,4.863765189,,D_PER_1000_B: Deaths per 1000 live births,4.570442223,5.164416416,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2010-06,4.766134269,,D_PER_1000_B: Deaths per 1000 live births,4.476606342,5.06457968,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2011-06,4.652640329,,D_PER_1000_B: Deaths per 1000 live births,4.368350548,4.965471473,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2012-06,4.525638268,,D_PER_1000_B: Deaths per 1000 live births,4.261082583,4.834799015,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2013-06,4.366243493,,D_PER_1000_B: Deaths per 1000 live births,4.100366165,4.685453841,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2014-06,4.167628346,,D_PER_1000_B: Deaths per 1000 live births,3.913971922,4.464155173,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2015-06,3.949521088,,D_PER_1000_B: Deaths per 1000 live births,3.702508587,4.218943924,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2016-06,3.74065657,,D_PER_1000_B: Deaths per 1000 live births,3.489798703,3.99349963,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2017-06,3.55650705,,D_PER_1000_B: Deaths per 1000 live births,3.232581948,3.874669961,A: Normal value
UNICEF:CME(1.0): Child Mortality,SRB: Serbia,CME_MRM0: Neonatal mortality rate,_T: Total,2018-06,3.390400688,,D_PER_1000_B: Deaths per 1000 live births,2.905114735,3.914532746,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1982-06,12.33771579,,D_PER_1000_B: Deaths per 1000 live births,11.80580253,12.87151324,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1983-06,11.77733735,,D_PER_1000_B: Deaths per 1000 live births,11.37808923,12.19516193,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1984-06,11.24014314,,D_PER_1000_B: Deaths per 1000 live births,10.87752325,11.61809414,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1985-06,10.72536059,,D_PER_1000_B: Deaths per 1000 live births,10.3771653,11.07939793,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1986-06,10.2398056,,D_PER_1000_B: Deaths per 1000 live births,9.901239528,10.58013299,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1987-06,9.783494832,,D_PER_1000_B: Deaths per 1000 live births,9.449815651,10.11408837,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1988-06,9.360449025,,D_PER_1000_B: Deaths per 1000 live births,9.041930008,9.674475633,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1989-06,8.977992726,,D_PER_1000_B: Deaths per 1000 live births,8.673255296,9.291684126,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1990-06,8.654668088,,D_PER_1000_B: Deaths per 1000 live births,8.363117358,8.94871039,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1991-06,8.370074804,,D_PER_1000_B: Deaths per 1000 live births,8.087834155,8.658614896,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1992-06,8.104635434,,D_PER_1000_B: Deaths per 1000 live births,7.824538691,8.391257197,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1993-06,7.830790872,,D_PER_1000_B: Deaths per 1000 live births,7.569213851,8.105174203,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1994-06,7.492662402,,D_PER_1000_B: Deaths per 1000 live births,7.23221222,7.768225284,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1995-06,7.048864267,,D_PER_1000_B: Deaths per 1000 live births,6.794046489,7.308872187,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1996-06,6.542259029,,D_PER_1000_B: Deaths per 1000 live births,6.293426687,6.804816944,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1997-06,6.062293238,,D_PER_1000_B: Deaths per 1000 live births,5.816306327,6.323500432,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1998-06,5.655218565,,D_PER_1000_B: Deaths per 1000 live births,5.420354078,5.899535886,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,1999-06,5.322071282,,D_PER_1000_B: Deaths per 1000 live births,5.08428116,5.559700625,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2000-06,5.048939768,,D_PER_1000_B: Deaths per 1000 live births,4.821125001,5.271520228,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2001-06,4.805886481,,D_PER_1000_B: Deaths per 1000 live births,4.586574553,5.022964456,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2002-06,4.557450074,,D_PER_1000_B: Deaths per 1000 live births,4.341869617,4.772017833,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2003-06,4.292565264,,D_PER_1000_B: Deaths per 1000 live births,4.092158381,4.497267425,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2004-06,4.039194717,,D_PER_1000_B: Deaths per 1000 live births,3.841593832,4.244478022,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2005-06,3.827674081,,D_PER_1000_B: Deaths per 1000 live births,3.634667645,4.020666848,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2006-06,3.65945549,,D_PER_1000_B: Deaths per 1000 live births,3.471877299,3.849341266,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2007-06,3.533717878,,D_PER_1000_B: Deaths per 1000 live births,3.348298432,3.721300247,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2008-06,3.442634784,,D_PER_1000_B: Deaths per 1000 live births,3.264187105,3.622064322,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2009-06,3.379996653,,D_PER_1000_B: Deaths per 1000 live births,3.200181943,3.55753023,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2010-06,3.333751029,,D_PER_1000_B: Deaths per 1000 live births,3.157851852,3.505540258,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2011-06,3.289731444,,D_PER_1000_B: Deaths per 1000 live births,3.119244004,3.461530671,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2012-06,3.234457762,,D_PER_1000_B: Deaths per 1000 live births,3.066358859,3.41008223,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2013-06,3.16408681,,D_PER_1000_B: Deaths per 1000 live births,2.999785777,3.335990961,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2014-06,3.084917485,,D_PER_1000_B: Deaths per 1000 live births,2.917576475,3.259458879,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2015-06,3.001900238,,D_PER_1000_B: Deaths per 1000 live births,2.830079358,3.177092644,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2016-06,2.918897168,,D_PER_1000_B: Deaths per 1000 live births,2.743430202,3.09822354,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2017-06,2.844031427,,D_PER_1000_B: Deaths per 1000 live births,2.658602978,3.037602903,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVK: Slovakia,CME_MRM0: Neonatal mortality rate,_T: Total,2018-06,2.77431836,,D_PER_1000_B: Deaths per 1000 live births,2.568875909,2.989310036,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1982-06,10.6590856,,D_PER_1000_B: Deaths per 1000 live births,9.932427797,11.38565111,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1983-06,10.02240389,,D_PER_1000_B: Deaths per 1000 live births,9.459839278,10.61433264,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1984-06,9.373807741,,D_PER_1000_B: Deaths per 1000 live births,8.866132003,9.889106529,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1985-06,8.694570693,,D_PER_1000_B: Deaths per 1000 live births,8.226011782,9.204882039,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1986-06,8.006755892,,D_PER_1000_B: Deaths per 1000 live births,7.567356445,8.479382225,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1987-06,7.337709149,,D_PER_1000_B: Deaths per 1000 live births,6.920149634,7.77625271,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1988-06,6.733835553,,D_PER_1000_B: Deaths per 1000 live births,6.327340214,7.139139045,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1989-06,6.209229401,,D_PER_1000_B: Deaths per 1000 live births,5.828168076,6.596153489,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1990-06,5.74885338,,D_PER_1000_B: Deaths per 1000 live births,5.377425394,6.118176753,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1991-06,5.339837162,,D_PER_1000_B: Deaths per 1000 live births,4.989317579,5.686381936,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1992-06,4.968749161,,D_PER_1000_B: Deaths per 1000 live births,4.630895747,5.294219188,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1993-06,4.62337001,,D_PER_1000_B: Deaths per 1000 live births,4.296313159,4.940829238,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1994-06,4.307646343,,D_PER_1000_B: Deaths per 1000 live births,3.988780638,4.621740398,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1995-06,4.043098326,,D_PER_1000_B: Deaths per 1000 live births,3.719953041,4.351475526,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1996-06,3.836437261,,D_PER_1000_B: Deaths per 1000 live births,3.533305836,4.129619873,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1997-06,3.678087548,,D_PER_1000_B: Deaths per 1000 live births,3.396746057,3.954566017,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1998-06,3.540880727,,D_PER_1000_B: Deaths per 1000 live births,3.271053914,3.813613072,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,1999-06,3.40327241,,D_PER_1000_B: Deaths per 1000 live births,3.148835888,3.67178137,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2000-06,3.261112881,,D_PER_1000_B: Deaths per 1000 live births,3.012616464,3.536190012,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2001-06,3.107721195,,D_PER_1000_B: Deaths per 1000 live births,2.867568476,3.373079871,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2002-06,2.943611683,,D_PER_1000_B: Deaths per 1000 live births,2.719441101,3.193953751,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2003-06,2.774034646,,D_PER_1000_B: Deaths per 1000 live births,2.564242106,3.005830102,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2004-06,2.6064287,,D_PER_1000_B: Deaths per 1000 live births,2.411680879,2.820983443,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2005-06,2.442287528,,D_PER_1000_B: Deaths per 1000 live births,2.259825309,2.646633656,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2006-06,2.292846651,,D_PER_1000_B: Deaths per 1000 live births,2.11828728,2.477465882,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2007-06,2.151140458,,D_PER_1000_B: Deaths per 1000 live births,1.984496803,2.326692054,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2008-06,2.023263944,,D_PER_1000_B: Deaths per 1000 live births,1.86031263,2.191302957,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2009-06,1.905416894,,D_PER_1000_B: Deaths per 1000 live births,1.749319735,2.064811992,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2010-06,1.797456978,,D_PER_1000_B: Deaths per 1000 live births,1.648880776,1.952955865,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2011-06,1.700229759,,D_PER_1000_B: Deaths per 1000 live births,1.56004945,1.85068612,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2012-06,1.611859767,,D_PER_1000_B: Deaths per 1000 live births,1.473672946,1.759396875,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2013-06,1.530418687,,D_PER_1000_B: Deaths per 1000 live births,1.391481316,1.679388778,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2014-06,1.454266781,,D_PER_1000_B: Deaths per 1000 live births,1.313271832,1.607618837,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2015-06,1.380645937,,D_PER_1000_B: Deaths per 1000 live births,1.234723052,1.542633188,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2016-06,1.312637865,,D_PER_1000_B: Deaths per 1000 live births,1.159752954,1.487932737,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2017-06,1.249723332,,D_PER_1000_B: Deaths per 1000 live births,1.08460045,1.450621996,A: Normal value
UNICEF:CME(1.0): Child Mortality,SVN: Slovenia,CME_MRM0: Neonatal mortality rate,_T: Total,2018-06,1.193280421,,D_PER_1000_B: Deaths per 1000 live births,1.011458159,1.416207084,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,1989-06,31.38749212,,D_PER_1000_B: Deaths per 1000 live births,26.22369899,38.68828198,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,1990-06,30.72297973,,D_PER_1000_B: Deaths per 1000 live births,25.95273154,37.11588577,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,1991-06,30.42687007,,D_PER_1000_B: Deaths per 1000 live births,25.64929387,36.15573471,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,1992-06,30.34972624,,D_PER_1000_B: Deaths per 1000 live births,25.41669236,35.52159914,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,1993-06,30.27842051,,D_PER_1000_B: Deaths per 1000 live births,25.18237621,35.35014849,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,1994-06,30.12524718,,D_PER_1000_B: Deaths per 1000 live births,25.23532823,35.02505717,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,1995-06,30.14749343,,D_PER_1000_B: Deaths per 1000 live births,24.95771948,35.115495,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,1996-06,30.26575832,,D_PER_1000_B: Deaths per 1000 live births,25.09791757,35.32710696,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,1997-06,30.27227681,,D_PER_1000_B: Deaths per 1000 live births,25.40702148,35.46182205,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,1998-06,30.04007768,,D_PER_1000_B: Deaths per 1000 live births,25.53856086,35.18289862,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,1999-06,29.4298093,,D_PER_1000_B: Deaths per 1000 live births,25.19135406,34.34498613,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,2000-06,28.49497796,,D_PER_1000_B: Deaths per 1000 live births,24.21181524,33.6113055,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,2001-06,27.3567222,,D_PER_1000_B: Deaths per 1000 live births,23.04250047,32.51813895,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,2002-06,26.12525007,,D_PER_1000_B: Deaths per 1000 live births,21.9229691,31.09698798,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,2003-06,24.95993074,,D_PER_1000_B: Deaths per 1000 live births,20.99242122,29.56852538,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,2004-06,24.02153754,,D_PER_1000_B: Deaths per 1000 live births,20.28524155,28.26365507,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,2005-06,23.28039115,,D_PER_1000_B: Deaths per 1000 live births,19.58410479,27.56182249,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,2006-06,22.76857938,,D_PER_1000_B: Deaths per 1000 live births,19.06314007,27.16915072,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,2007-06,22.32187615,,D_PER_1000_B: Deaths per 1000 live births,18.63636184,26.76754239,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,2008-06,21.79175875,,D_PER_1000_B: Deaths per 1000 live births,18.20525469,26.2141617,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,2009-06,21.15824474,,D_PER_1000_B: Deaths per 1000 live births,17.79886903,25.29972056,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,2010-06,20.38312794,,D_PER_1000_B: Deaths per 1000 live births,17.14627849,24.37753619,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,2011-06,19.45810372,,D_PER_1000_B: Deaths per 1000 live births,16.29230422,23.2762285,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,2012-06,18.42738022,,D_PER_1000_B: Deaths per 1000 live births,15.28890065,22.1388057,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,2013-06,17.53807923,,D_PER_1000_B: Deaths per 1000 live births,14.28541574,21.3314523,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,2014-06,16.82003076,,D_PER_1000_B: Deaths per 1000 live births,13.35113128,20.93441669,A: Normal value
UNICEF:CME(1.0): Child Mortality,TJK: Tajikistan,CME_MRM0: Neonatal mortality rate,_T: Total,2015-06,16.25361281,,D_PER_1000_B: Deaths per 1000 live births,12.17085219,21.18938566,A: Normal value
