DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,VACCINE:Vaccine,AGE:Current age,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,SOURCE_LINK:Citation of or link to the data source,SERIES_FOOTNOTE:Series footnote,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,DATA_SOURCE:Data Source,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,COVERAGE_TIME:The period of time for which data are provided,FREQ_COLL:Time interval at which the source data are collected,OBS_FOOTNOTE:Observation footnote
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2013,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2014,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2015,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2016,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2017,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2018,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2019,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1992,88,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1993,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1994,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1995,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1996,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1997,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1998,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1999,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2000,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2001,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2002,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2003,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2004,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2005,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2006,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2007,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2008,90,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2009,71,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2010,52,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2011,50,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2012,76,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2013,76,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2014,23,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2015,23,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2016,19,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2017,50,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2018,69,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2019,80,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1992,90,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1993,45,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1994,67,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1995,87,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1996,95,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1997,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1998,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1999,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2000,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2001,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2002,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2003,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2004,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2005,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2006,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2007,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2008,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2009,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2010,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2011,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2012,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2013,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2014,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2015,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2016,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2017,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2018,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2019,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,CZE: Czechia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1993,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,CZE: Czechia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1994,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,CZE: Czechia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1995,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,CZE: Czechia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1996,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,CZE: Czechia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1997,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,CZE: Czechia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1998,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,CZE: Czechia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1999,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,CZE: Czechia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2000,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,CZE: Czechia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2001,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,CZE: Czechia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2002,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,CZE: Czechia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2003,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,CZE: Czechia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2004,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,CZE: Czechia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2005,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
